,time_received,counts,ti
268,1664670906.317475,30,2022-10-02 00:35:06.317475072
269,1664670908.176709,30,2022-10-02 00:35:08.176708864
254,1664670909.854768,30,2022-10-02 00:35:09.854768128
253,1664670911.535214,30,2022-10-02 00:35:11.535213824
252,1664670913.336323,30,2022-10-02 00:35:13.336323072
251,1664670914.897438,30,2022-10-02 00:35:14.897437952
235,1664670916.597418,30,2022-10-02 00:35:16.597417984
236,1664670918.275049,30,2022-10-02 00:35:18.275048960
237,1664670919.957053,30,2022-10-02 00:35:19.957052928
238,1664670921.676119,30,2022-10-02 00:35:21.676119040
239,1664670923.357213,30,2022-10-02 00:35:23.357212928
240,1664670925.01745,30,2022-10-02 00:35:25.017449984
241,1664670926.697171,30,2022-10-02 00:35:26.697170944
234,1664670928.380607,30,2022-10-02 00:35:28.380606976
242,1664670930.076691,30,2022-10-02 00:35:30.076690944
244,1664670931.833938,30,2022-10-02 00:35:31.833937920
245,1664670933.436507,30,2022-10-02 00:35:33.436506880
246,1664670935.115748,30,2022-10-02 00:35:35.115747840
247,1664670936.777622,30,2022-10-02 00:35:36.777622016
248,1664670938.757738,30,2022-10-02 00:35:38.757738240
249,1664670940.317354,30,2022-10-02 00:35:40.317353984
250,1664670941.974472,30,2022-10-02 00:35:41.974471936
270,1664670943.635147,30,2022-10-02 00:35:43.635147008
271,1664670945.333662,30,2022-10-02 00:35:45.333661952
272,1664670947.00819,30,2022-10-02 00:35:47.008189952
291,1664670948.674245,30,2022-10-02 00:35:48.674245120
293,1664670950.353472,30,2022-10-02 00:35:50.353472000
294,1664670952.094208,30,2022-10-02 00:35:52.094208000
295,1664670953.731848,30,2022-10-02 00:35:53.731847936
296,1664670955.394727,30,2022-10-02 00:35:55.394726912
297,1664670957.062546,30,2022-10-02 00:35:57.062545920
298,1664670958.75846,30,2022-10-02 00:35:58.758460160
299,1664670960.417917,30,2022-10-02 00:36:00.417916928
300,1664670962.11469,30,2022-10-02 00:36:02.114690048
301,1664670963.792996,30,2022-10-02 00:36:03.792995840
302,1664670965.495616,30,2022-10-02 00:36:05.495616000
303,1664670967.174755,30,2022-10-02 00:36:07.174755072
304,1664670968.859287,30,2022-10-02 00:36:08.859287040
305,1664670970.531969,30,2022-10-02 00:36:10.531969024
306,1664670972.214568,30,2022-10-02 00:36:12.214567936
307,1664670973.892043,30,2022-10-02 00:36:13.892043008
292,1664670975.613354,30,2022-10-02 00:36:15.613353984
290,1664670977.295024,30,2022-10-02 00:36:17.295023872
273,1664670978.975339,30,2022-10-02 00:36:18.975339008
289,1664670980.67521,30,2022-10-02 00:36:20.675209984
274,1664670982.335288,30,2022-10-02 00:36:22.335288064
275,1664670984.016812,30,2022-10-02 00:36:24.016812032
276,1664670985.713376,30,2022-10-02 00:36:25.713376000
277,1664670987.393864,30,2022-10-02 00:36:27.393863936
278,1664670989.076105,30,2022-10-02 00:36:29.076105216
279,1664670990.755567,30,2022-10-02 00:36:30.755567104
280,1664670992.433741,30,2022-10-02 00:36:32.433741056
281,1664670994.115169,30,2022-10-02 00:36:34.115169024
282,1664670995.81691,30,2022-10-02 00:36:35.816910080
283,1664670997.559686,30,2022-10-02 00:36:37.559685888
284,1664670999.215519,30,2022-10-02 00:36:39.215518976
285,1664671000.896492,30,2022-10-02 00:36:40.896492032
286,1664671002.597793,30,2022-10-02 00:36:42.597793024
287,1664671004.27676,30,2022-10-02 00:36:44.276760064
288,1664671006.036715,30,2022-10-02 00:36:46.036715008
243,1664671007.637371,30,2022-10-02 00:36:47.637371136
233,1664671009.337068,30,2022-10-02 00:36:49.337068032
232,1664671011.017377,30,2022-10-02 00:36:51.017377024
231,1664671012.696703,30,2022-10-02 00:36:52.696702976
177,1664671014.453169,30,2022-10-02 00:36:54.453169152
178,1664671016.277091,30,2022-10-02 00:36:56.277091072
179,1664671017.819137,30,2022-10-02 00:36:57.819137024
180,1664671019.518265,30,2022-10-02 00:36:59.518265088
181,1664671021.216074,30,2022-10-02 00:37:01.216073984
182,1664671022.87704,30,2022-10-02 00:37:02.877039872
183,1664671024.558221,30,2022-10-02 00:37:04.558221056
184,1664671026.257234,30,2022-10-02 00:37:06.257234176
185,1664671027.936103,30,2022-10-02 00:37:07.936103168
186,1664671029.617421,30,2022-10-02 00:37:09.617420800
187,1664671031.317478,30,2022-10-02 00:37:11.317477888
188,1664671032.99542,30,2022-10-02 00:37:12.995419904
189,1664671034.717841,30,2022-10-02 00:37:14.717840896
190,1664671036.379422,30,2022-10-02 00:37:16.379421952
191,1664671038.075401,30,2022-10-02 00:37:18.075400960
176,1664671039.73749,30,2022-10-02 00:37:19.737489920
175,1664671041.418082,30,2022-10-02 00:37:21.418082048
174,1664671043.116768,30,2022-10-02 00:37:23.116768000
173,1664671044.856462,30,2022-10-02 00:37:24.856462080
157,1664671046.518966,30,2022-10-02 00:37:26.518966016
158,1664671048.197515,30,2022-10-02 00:37:28.197515008
159,1664671049.854189,30,2022-10-02 00:37:29.854188800
160,1664671051.574406,30,2022-10-02 00:37:31.574405888
161,1664671053.238454,30,2022-10-02 00:37:33.238454016
162,1664671054.936746,30,2022-10-02 00:37:34.936745984
163,1664671056.736633,30,2022-10-02 00:37:36.736633088
156,1664671058.314126,30,2022-10-02 00:37:38.314126080
164,1664671060.199153,30,2022-10-02 00:37:40.199152896
166,1664671061.794825,30,2022-10-02 00:37:41.794824960
167,1664671063.475604,30,2022-10-02 00:37:43.475603968
1105,1666111064.121058,30,2022-10-18 16:37:44.121058048
1106,1666111065.681277,30,2022-10-18 16:37:45.681276928
1121,1666111067.380855,30,2022-10-18 16:37:47.380855040
1120,1666111069.063032,30,2022-10-18 16:37:49.063031808
1119,1666111070.757026,30,2022-10-18 16:37:50.757026048
1118,1666111072.478679,30,2022-10-18 16:37:52.478679040
1117,1666111074.159244,30,2022-10-18 16:37:54.159244032
1116,1666111075.858184,30,2022-10-18 16:37:55.858184192
1115,1666111077.562483,30,2022-10-18 16:37:57.562483200
1114,1666111079.261202,30,2022-10-18 16:37:59.261202176
1113,1666111080.938752,30,2022-10-18 16:38:00.938752000
1112,1666111082.677958,30,2022-10-18 16:38:02.677957888
1111,1666111084.360928,30,2022-10-18 16:38:04.360928000
1110,1666111086.160704,30,2022-10-18 16:38:06.160704000
1109,1666111087.840568,30,2022-10-18 16:38:07.840568064
1108,1666111089.516336,30,2022-10-18 16:38:09.516335872
1107,1666111091.215687,30,2022-10-18 16:38:11.215686912
1161,1666111093.005781,30,2022-10-18 16:38:13.005780992
1162,1666111095.11596,30,2022-10-18 16:38:15.115959808
1163,1666111096.797456,30,2022-10-18 16:38:16.797456128
1173,1666111098.518397,30,2022-10-18 16:38:18.518397184
1218,1666111100.155478,30,2022-10-18 16:38:20.155478016
1217,1666111101.841568,30,2022-10-18 16:38:21.841568000
1216,1666111103.538701,30,2022-10-18 16:38:23.538701056
1215,1666111105.195317,30,2022-10-18 16:38:25.195316992
1214,1666111106.902447,30,2022-10-18 16:38:26.902447104
1213,1666111108.596378,30,2022-10-18 16:38:28.596378112
1212,1666111110.355838,30,2022-10-18 16:38:30.355837952
1211,1666111112.119455,30,2022-10-18 16:38:32.119454976
1210,1666111113.858066,30,2022-10-18 16:38:33.858066176
1209,1666111115.678009,30,2022-10-18 16:38:35.678009088
1208,1666111117.278949,30,2022-10-18 16:38:37.278949120
1207,1666111118.943171,30,2022-10-18 16:38:38.943171072
1206,1666111120.617087,30,2022-10-18 16:38:40.617086976
1205,1666111122.297257,30,2022-10-18 16:38:42.297256960
1204,1666111124.063114,30,2022-10-18 16:38:44.063113984
1219,1666111125.817073,30,2022-10-18 16:38:45.817073152
1203,1666111127.396283,30,2022-10-18 16:38:47.396282880
1220,1666111129.075995,30,2022-10-18 16:38:49.075994880
1222,1666111130.778633,30,2022-10-18 16:38:50.778633216
1237,1666111132.519622,30,2022-10-18 16:38:52.519622144
1236,1666111134.318841,30,2022-10-18 16:38:54.318841088
1235,1666111136.017482,30,2022-10-18 16:38:56.017481984
1234,1666111137.714161,30,2022-10-18 16:38:57.714160896
1233,1666111139.396571,30,2022-10-18 16:38:59.396570880
1232,1666111141.075503,30,2022-10-18 16:39:01.075503104
1231,1666111142.797074,30,2022-10-18 16:39:02.797074176
1230,1666111144.497065,30,2022-10-18 16:39:04.497064960
1229,1666111146.175687,30,2022-10-18 16:39:06.175687168
1228,1666111147.856328,30,2022-10-18 16:39:07.856327936
1227,1666111149.859373,30,2022-10-18 16:39:09.859373056
1226,1666111151.737721,30,2022-10-18 16:39:11.737721088
1225,1666111153.422769,30,2022-10-18 16:39:13.422769152
1224,1666111155.158518,30,2022-10-18 16:39:15.158518016
1223,1666111156.875401,30,2022-10-18 16:39:16.875400960
1221,1666111158.578286,30,2022-10-18 16:39:18.578285824
1202,1666111160.257055,30,2022-10-18 16:39:20.257054976
1201,1666111161.936093,30,2022-10-18 16:39:21.936093184
1200,1666111163.61815,30,2022-10-18 16:39:23.618149888
1180,1666111165.315844,30,2022-10-18 16:39:25.315844096
1179,1666111167.040931,30,2022-10-18 16:39:27.040931072
1178,1666111168.701489,30,2022-10-18 16:39:28.701488896
1177,1666111170.354208,30,2022-10-18 16:39:30.354208000
1176,1666111172.119502,30,2022-10-18 16:39:32.119502080
1278,1666785120.984653,30,2022-10-26 11:52:00.984653056
1280,1666785123.06434,30,2022-10-26 11:52:03.064340224
1281,1666785125.305651,30,2022-10-26 11:52:05.305650944
1282,1666785127.044843,30,2022-10-26 11:52:07.044843008
1283,1666785128.784868,30,2022-10-26 11:52:08.784868096
1284,1666785130.542294,30,2022-10-26 11:52:10.542294016
1285,1666785132.304016,30,2022-10-26 11:52:12.304016128
1286,1666785134.021605,30,2022-10-26 11:52:14.021605120
1287,1666785135.805487,30,2022-10-26 11:52:15.805486848
1288,1666785137.562979,30,2022-10-26 11:52:17.562979072
1289,1666785139.349027,30,2022-10-26 11:52:19.349026816
1279,1666785141.593183,30,2022-10-26 11:52:21.593182976
1242,1666785143.858937,30,2022-10-26 11:52:23.858937088
1243,1666785146.091438,30,2022-10-26 11:52:26.091438080
1244,1666785147.849074,30,2022-10-26 11:52:27.849073920
1245,1666785149.563683,30,2022-10-26 11:52:29.563683072
1246,1666785151.305926,30,2022-10-26 11:52:31.305926144
1247,1666785153.046424,30,2022-10-26 11:52:33.046423808
1248,1666785154.784238,30,2022-10-26 11:52:34.784238080
1249,1666785156.568036,30,2022-10-26 11:52:36.568036096
1250,1666785158.305066,30,2022-10-26 11:52:38.305065984
1251,1666785160.085049,30,2022-10-26 11:52:40.085048832
1241,1666785161.872281,30,2022-10-26 11:52:41.872281088
1252,1666785163.649979,30,2022-10-26 11:52:43.649979136
1254,1666785165.505766,30,2022-10-26 11:52:45.505765888
1255,1666785167.692177,30,2022-10-26 11:52:47.692177152
1256,1666785169.447291,30,2022-10-26 11:52:49.447290880
1257,1666785171.188227,30,2022-10-26 11:52:51.188226816
1258,1666785172.944363,30,2022-10-26 11:52:52.944363008
1259,1666785174.667094,30,2022-10-26 11:52:54.667094016
1260,1666785176.424382,30,2022-10-26 11:52:56.424381952
1261,1666785178.167011,30,2022-10-26 11:52:58.167011072
1262,1666785179.925811,30,2022-10-26 11:52:59.925810944
1263,1666785181.663676,30,2022-10-26 11:53:01.663675904
1290,1666785183.407498,30,2022-10-26 11:53:03.407497984
1266,1666785185.142506,30,2022-10-26 11:53:05.142505984
1291,1666785186.892104,30,2022-10-26 11:53:06.892103936
1318,1666785188.713699,30,2022-10-26 11:53:08.713699072
1320,1666785192.271138,30,2022-10-26 11:53:12.271138048
1321,1666785194.049028,30,2022-10-26 11:53:14.049027840
1322,1666785195.78728,30,2022-10-26 11:53:15.787280128
1323,1666785197.54481,30,2022-10-26 11:53:17.544809984
1324,1666785199.267775,30,2022-10-26 11:53:19.267774976
1325,1666785201.025803,30,2022-10-26 11:53:21.025803008
1326,1666785203.946108,30,2022-10-26 11:53:23.946108160
1327,1666785205.646122,30,2022-10-26 11:53:25.646121984
1328,1666785207.623484,30,2022-10-26 11:53:27.623483904
1329,1666785209.680296,30,2022-10-26 11:53:29.680295936
1319,1666785211.484828,30,2022-10-26 11:53:31.484827904
1330,1666785213.761189,30,2022-10-26 11:53:33.761188864
1332,1666785215.508386,30,2022-10-26 11:53:35.508385792
1333,1666785217.244337,30,2022-10-26 11:53:37.244337152
1334,1666785219.006746,30,2022-10-26 11:53:39.006746112
1335,1666785220.748964,30,2022-10-26 11:53:40.748964096
1336,1666785222.523622,30,2022-10-26 11:53:42.523622144
1337,1666785224.243864,30,2022-10-26 11:53:44.243864064
1338,1666785226.004563,30,2022-10-26 11:53:46.004563200
1339,1666785227.724309,30,2022-10-26 11:53:47.724308992
1340,1666785229.811023,30,2022-10-26 11:53:49.811023104
1341,1666785231.813993,30,2022-10-26 11:53:51.813992960
1331,1666785234.017818,30,2022-10-26 11:53:54.017817856
1317,1666785236.322211,30,2022-10-26 11:53:56.322211072
1305,1666785238.57317,30,2022-10-26 11:53:58.573169920
1316,1666785240.287222,30,2022-10-26 11:54:00.287222016
1294,1666785242.02665,30,2022-10-26 11:54:02.026649856
1295,1666785243.807093,30,2022-10-26 11:54:03.807092992
1503,1666785245.544954,30,2022-10-26 11:54:05.544954112
1502,1666785247.284956,30,2022-10-26 11:54:07.284955904
1501,1666785249.085671,30,2022-10-26 11:54:09.085670912
1500,1666785250.883352,30,2022-10-26 11:54:10.883352064
1499,1666785252.568473,30,2022-10-26 11:54:12.568473088
0,1666785254.304939,30,2022-10-26 11:54:14.304939008
1518,1666785256.085815,30,2022-10-26 11:54:16.085815040
1508,1666785257.879146,30,2022-10-26 11:54:17.879145984
1519,1666785259.665331,30,2022-10-26 11:54:19.665330944
1532,1666785261.392114,30,2022-10-26 11:54:21.392113920
1541,1666785263.217474,30,2022-10-26 11:54:23.217474048
1540,1666785264.926622,30,2022-10-26 11:54:24.926621952
1539,1666785266.667524,30,2022-10-26 11:54:26.667524096
1538,1666785268.405572,30,2022-10-26 11:54:28.405571840
1537,1666785270.162371,30,2022-10-26 11:54:30.162370816
1536,1666785271.902868,30,2022-10-26 11:54:31.902867968
1535,1666785273.643301,30,2022-10-26 11:54:33.643301120
1534,1666785275.408749,30,2022-10-26 11:54:35.408749056
1533,1666785277.183499,30,2022-10-26 11:54:37.183499008
1531,1666785278.950042,30,2022-10-26 11:54:38.950042112
1521,1666785280.744429,30,2022-10-26 11:54:40.744429056
1530,1666785282.538449,30,2022-10-26 11:54:42.538449152
1529,1666785284.308389,30,2022-10-26 11:54:44.308388864
1528,1666785286.149407,30,2022-10-26 11:54:46.149406976
1527,1666785287.84487,30,2022-10-26 11:54:47.844870144
1526,1666785289.56931,30,2022-10-26 11:54:49.569309952
1525,1666785291.345788,30,2022-10-26 11:54:51.345787904
1524,1666785293.56532,30,2022-10-26 11:54:53.565319936
1523,1666785295.344685,30,2022-10-26 11:54:55.344685056
1522,1666785297.163941,30,2022-10-26 11:54:57.163940864
985,1667619689.191392,30,2022-11-05 03:41:29.191392000
986,1667619691.191934,30,2022-11-05 03:41:31.191934208
1083,1667619693.11096,30,2022-11-05 03:41:33.110960128
969,1667619695.582235,30,2022-11-05 03:41:35.582235136
1084,1667619697.291767,30,2022-11-05 03:41:37.291766784
1124,1667619699.468352,30,2022-11-05 03:41:39.468352000
1185,1667619701.149406,30,2022-11-05 03:41:41.149405952
1186,1667619702.83121,30,2022-11-05 03:41:42.831209984
1187,1667619704.549797,30,2022-11-05 03:41:44.549797120
1188,1667619706.188089,30,2022-11-05 03:41:46.188088832
1189,1667619707.987322,30,2022-11-05 03:41:47.987322112
1190,1667619709.605511,30,2022-11-05 03:41:49.605510912
1191,1667619711.287072,30,2022-11-05 03:41:51.287072000
1192,1667619713.08872,30,2022-11-05 03:41:53.088720128
1193,1667619714.808577,30,2022-11-05 03:41:54.808577024
1194,1667619716.413531,30,2022-11-05 03:41:56.413531136
1195,1667619718.69189,30,2022-11-05 03:41:58.691889920
1196,1667619720.295415,30,2022-11-05 03:42:00.295415040
1197,1667619721.973647,30,2022-11-05 03:42:01.973647104
1198,1667619723.652959,30,2022-11-05 03:42:03.652959232
1199,1667619725.328706,30,2022-11-05 03:42:05.328706048
1184,1667619726.991535,30,2022-11-05 03:42:06.991534848
1183,1667619728.65087,30,2022-11-05 03:42:08.650870016
1182,1667619730.350198,30,2022-11-05 03:42:10.350198016
1181,1667619731.988801,30,2022-11-05 03:42:11.988801024
1165,1667619733.667874,30,2022-11-05 03:42:13.667874048
1166,1667619735.34799,30,2022-11-05 03:42:15.347990016
1167,1667619737.050618,30,2022-11-05 03:42:17.050617856
1168,1667619738.708017,30,2022-11-05 03:42:18.708017152
1169,1667619740.368811,30,2022-11-05 03:42:20.368811008
1170,1667619742.008168,30,2022-11-05 03:42:22.008167936
1171,1667619743.752565,30,2022-11-05 03:42:23.752564992
1164,1667619745.433099,30,2022-11-05 03:42:25.433099008
1172,1667619747.076505,30,2022-11-05 03:42:27.076504832
1174,1667619748.786666,30,2022-11-05 03:42:28.786665984
1175,1667619750.510749,30,2022-11-05 03:42:30.510749184
1104,1667619752.111916,30,2022-11-05 03:42:32.111916032
1103,1667619753.775618,30,2022-11-05 03:42:33.775618048
1087,1667619755.470439,30,2022-11-05 03:42:35.470438912
1088,1667619757.16818,30,2022-11-05 03:42:37.168179968
1089,1667619758.833391,30,2022-11-05 03:42:38.833390848
1090,1667619760.530748,30,2022-11-05 03:42:40.530747904
1091,1667619762.16983,30,2022-11-05 03:42:42.169830144
1092,1667619763.828182,30,2022-11-05 03:42:43.828182016
1093,1667619765.498008,30,2022-11-05 03:42:45.498008064
1086,1667619767.235628,30,2022-11-05 03:42:47.235627776
1094,1667619768.894893,30,2022-11-05 03:42:48.894893056
1096,1667619770.551251,30,2022-11-05 03:42:50.551250944
1097,1667619772.209661,30,2022-11-05 03:42:52.209660928
1098,1667619773.891198,30,2022-11-05 03:42:53.891197952
1099,1667619775.58816,30,2022-11-05 03:42:55.588160000
1100,1667619777.251592,30,2022-11-05 03:42:57.251591936
1101,1667619778.90514,30,2022-11-05 03:42:58.905139968
1102,1667619780.588902,30,2022-11-05 03:43:00.588901888
1122,1667619782.273559,30,2022-11-05 03:43:02.273559040
1095,1667619783.983031,30,2022-11-05 03:43:03.983031040
1123,1667619786.227001,30,2022-11-05 03:43:06.227000832
1134,1667619787.896293,30,2022-11-05 03:43:07.896292864
1146,1667619789.593721,30,2022-11-05 03:43:09.593720832
1147,1667619792.826408,30,2022-11-05 03:43:12.826407936
1148,1667619794.44883,30,2022-11-05 03:43:14.448829952
1149,1667619796.126869,30,2022-11-05 03:43:16.126868992
1150,1667619797.771768,30,2022-11-05 03:43:17.771768064
1151,1667619799.451931,30,2022-11-05 03:43:19.451930880
1152,1667619801.107688,30,2022-11-05 03:43:21.107687936
1153,1667619802.785972,30,2022-11-05 03:43:22.785972224
1154,1667619804.467148,30,2022-11-05 03:43:24.467148032
1155,1667619806.146032,30,2022-11-05 03:43:26.146032128
1156,1667619807.829404,30,2022-11-05 03:43:27.829404160
1157,1667619809.548127,30,2022-11-05 03:43:29.548126976
1158,1667619811.612647,30,2022-11-05 03:43:31.612647168
1159,1667619813.517022,30,2022-11-05 03:43:33.517021952
1160,1667619815.275939,30,2022-11-05 03:43:35.275939072
1145,1667619816.891905,30,2022-11-05 03:43:36.891905024
1144,1667619818.547817,30,2022-11-05 03:43:38.547816960
1143,1667619820.227711,30,2022-11-05 03:43:40.227710976
1142,1667619821.930308,30,2022-11-05 03:43:41.930308096
1126,1667619823.647589,30,2022-11-05 03:43:43.647588864
1127,1667619826.293187,30,2022-11-05 03:43:46.293186816
1128,1667619828.031894,30,2022-11-05 03:43:48.031894016
1129,1667619829.728242,30,2022-11-05 03:43:49.728241920
1130,1667619831.404931,30,2022-11-05 03:43:51.404931072
1131,1667619833.070989,30,2022-11-05 03:43:53.070988800
1132,1667619834.771941,30,2022-11-05 03:43:54.771940864
1125,1667619836.482734,30,2022-11-05 03:43:56.482734080
1133,1667619838.128835,30,2022-11-05 03:43:58.128835072
1135,1667619839.892176,30,2022-11-05 03:43:59.892175872
1136,1667619841.489486,30,2022-11-05 03:44:01.489486080
1137,1667619843.167808,30,2022-11-05 03:44:03.167808000
1138,1667619844.889735,30,2022-11-05 03:44:04.889734912
1139,1667619846.588925,30,2022-11-05 03:44:06.588924928
1140,1667619848.269559,30,2022-11-05 03:44:08.269558784
1141,1667619849.969347,30,2022-11-05 03:44:09.969347072
1085,1667619851.651796,30,2022-11-05 03:44:11.651796224
929,1667619853.305542,30,2022-11-05 03:44:13.305541888
775,1667619854.98474,30,2022-11-05 03:44:14.984740096
727,1667922798.901598,30,2022-11-08 15:53:18.901597952
728,1667922801.167719,30,2022-11-08 15:53:21.167718912
729,1667922803.302183,30,2022-11-08 15:53:23.302182912
730,1667922805.64817,30,2022-11-08 15:53:25.648169984
731,1667922807.888535,30,2022-11-08 15:53:27.888535040
732,1667922809.682921,30,2022-11-08 15:53:29.682920960
733,1667922812.010664,30,2022-11-08 15:53:32.010663936
734,1667922813.812766,30,2022-11-08 15:53:33.812765952
719,1667922815.58736,30,2022-11-08 15:53:35.587360000
718,1667922817.39311,30,2022-11-08 15:53:37.393110016
717,1667922819.265153,30,2022-11-08 15:53:39.265153024
716,1667922821.482068,30,2022-11-08 15:53:41.482067968
681,1668117567.258404,30,2022-11-10 21:59:27.258404096
682,1668117569.422402,30,2022-11-10 21:59:29.422401792
683,1668117571.125646,30,2022-11-10 21:59:31.125646080
684,1668117573.411071,30,2022-11-10 21:59:33.411070976
685,1668117575.545133,30,2022-11-10 21:59:35.545133056
686,1668117577.74158,30,2022-11-10 21:59:37.741580032
687,1668117580.052553,30,2022-11-10 21:59:40.052552960
900,1668117582.530701,30,2022-11-10 21:59:42.530700800
901,1668117584.381155,30,2022-11-10 21:59:44.381155072
902,1668117587.055336,30,2022-11-10 21:59:47.055335936
903,1668117589.254403,30,2022-11-10 21:59:49.254403072
904,1668117591.204607,30,2022-11-10 21:59:51.204606976
905,1668117593.75992,30,2022-11-10 21:59:53.759919872
906,1668117595.432125,30,2022-11-10 21:59:55.432125184
907,1668117597.188809,30,2022-11-10 21:59:57.188808960
908,1668117599.850691,30,2022-11-10 21:59:59.850691072
863,1668117602.165189,30,2022-11-10 22:00:02.165189120
853,1668117606.30953,30,2022-11-10 22:00:06.309530112
852,1668117609.967141,30,2022-11-10 22:00:09.967140864
851,1668117612.657381,30,2022-11-10 22:00:12.657381120
797,1668117616.372724,30,2022-11-10 22:00:16.372723968
798,1668117619.061424,30,2022-11-10 22:00:19.061424128
799,1668117622.251419,30,2022-11-10 22:00:22.251419136
800,1668117625.238431,30,2022-11-10 22:00:25.238430976
801,1668117629.134464,30,2022-11-10 22:00:29.134464000
802,1668117631.385699,30,2022-11-10 22:00:31.385699072
803,1668117634.026256,30,2022-11-10 22:00:34.026256128
804,1668117636.298194,30,2022-11-10 22:00:36.298193920
805,1668117638.970798,30,2022-11-10 22:00:38.970798080
806,1668117640.651905,30,2022-11-10 22:00:40.651905024
807,1668117642.351301,30,2022-11-10 22:00:42.351300864
808,1668117644.085057,30,2022-11-10 22:00:44.085057024
809,1668117645.821677,30,2022-11-10 22:00:45.821677056
810,1668117648.03318,30,2022-11-10 22:00:48.033179904
811,1668117650.677408,30,2022-11-10 22:00:50.677408000
796,1668117653.495298,30,2022-11-10 22:00:53.495297792
795,1668117655.693226,30,2022-11-10 22:00:55.693225984
794,1668117657.422367,30,2022-11-10 22:00:57.422366976
793,1668117660.09497,30,2022-11-10 22:01:00.094970112
777,1668117662.550414,30,2022-11-10 22:01:02.550414080
778,1668117664.531078,30,2022-11-10 22:01:04.531078144
779,1668117666.854486,30,2022-11-10 22:01:06.854486016
780,1668117670.000112,30,2022-11-10 22:01:10.000112128
781,1668117673.172347,30,2022-11-10 22:01:13.172347136
782,1668117674.898085,30,2022-11-10 22:01:14.898085120
783,1668117677.559782,30,2022-11-10 22:01:17.559782144
776,1668117679.348982,30,2022-11-10 22:01:19.348982016
784,1668117681.999249,30,2022-11-10 22:01:21.999248896
786,1668117684.749718,30,2022-11-10 22:01:24.749718016
787,1668117686.444878,30,2022-11-10 22:01:26.444878080
788,1668117689.149786,30,2022-11-10 22:01:29.149786112
789,1668117691.375443,30,2022-11-10 22:01:31.375442944
790,1668117693.105407,30,2022-11-10 22:01:33.105406976
791,1668117695.814028,30,2022-11-10 22:01:35.814028032
792,1668117699.053613,30,2022-11-10 22:01:39.053613056
812,1668117700.771551,30,2022-11-10 22:01:40.771550976
785,1668117702.933183,30,2022-11-10 22:01:42.933182976
813,1668117705.59053,30,2022-11-10 22:01:45.590529792
824,1668117707.31083,30,2022-11-10 22:01:47.310830080
836,1668117709.493292,30,2022-11-10 22:01:49.493292032
837,1668117712.65606,30,2022-11-10 22:01:52.656059904
838,1668117714.377288,30,2022-11-10 22:01:54.377288192
839,1668117716.892791,30,2022-11-10 22:01:56.892791040
840,1668117720.154929,30,2022-11-10 22:02:00.154928896
841,1668117723.330323,30,2022-11-10 22:02:03.330322944
842,1668117725.170913,30,2022-11-10 22:02:05.170913024
843,1668117726.86998,30,2022-11-10 22:02:06.869980160
844,1668117729.089483,30,2022-11-10 22:02:09.089483008
845,1668117730.791098,30,2022-11-10 22:02:10.791098112
846,1668117733.540838,30,2022-11-10 22:02:13.540837888
847,1668117736.324097,30,2022-11-10 22:02:16.324097024
848,1668117738.451448,30,2022-11-10 22:02:18.451448064
849,1668117741.03833,30,2022-11-10 22:02:21.038330112
850,1668117744.238392,30,2022-11-10 22:02:24.238392064
835,1668117748.40187,30,2022-11-10 22:02:28.401870080
168,1668117751.339603,30,2022-11-10 22:02:31.339602944
1239,1668117753.53724,30,2022-11-10 22:02:33.537240064
831,1668117756.216032,30,2022-11-10 22:02:36.216032000
830,1668117757.991015,30,2022-11-10 22:02:37.991014912
829,1668117760.19454,30,2022-11-10 22:02:40.194540032
828,1668117762.854345,30,2022-11-10 22:02:42.854344960
827,1668117764.590628,30,2022-11-10 22:02:44.590627840
826,1668117767.25296,30,2022-11-10 22:02:47.252960000
825,1668117768.955465,30,2022-11-10 22:02:48.955464960
823,1668117771.136176,30,2022-11-10 22:02:51.136176128
815,1668117773.811625,30,2022-11-10 22:02:53.811624960
822,1668117776.011117,30,2022-11-10 22:02:56.011117056
821,1668117778.61408,30,2022-11-10 22:02:58.614080000
820,1668117780.833909,30,2022-11-10 22:03:00.833908992
819,1668117783.229853,30,2022-11-10 22:03:03.229852928
818,1668117784.957211,30,2022-11-10 22:03:04.957211136
817,1668117788.134151,30,2022-11-10 22:03:08.134150912
816,1668117790.313328,30,2022-11-10 22:03:10.313328128
832,1668117792.053315,30,2022-11-10 22:03:12.053314816
833,1668117794.730912,30,2022-11-10 22:03:14.730912000
834,1668117796.437765,30,2022-11-10 22:03:16.437764864
899,1668225544.367708,30,2022-11-12 03:59:04.367707904
898,1668225546.438818,30,2022-11-12 03:59:06.438818048
897,1668225548.66055,30,2022-11-12 03:59:08.660550144
896,1668225550.304986,30,2022-11-12 03:59:10.304986112
895,1668225551.985409,30,2022-11-12 03:59:11.985409024
894,1668225553.66099,30,2022-11-12 03:59:13.660989952
909,1668225555.341983,30,2022-11-12 03:59:15.341982976
893,1668225557.019111,30,2022-11-12 03:59:17.019110912
910,1668225558.700212,30,2022-11-12 03:59:18.700211968
912,1668225560.392412,30,2022-11-12 03:59:20.392411904
927,1668225562.095233,30,2022-11-12 03:59:22.095233024
926,1668225563.769833,30,2022-11-12 03:59:23.769832960
925,1668225565.506659,30,2022-11-12 03:59:25.506659072
924,1668225567.227231,30,2022-11-12 03:59:27.227230976
923,1668225568.91217,30,2022-11-12 03:59:28.912169984
